image_name,segmentation_method,object_id,centroid_y_px,centroid_x_px,area_px,perimeter_px,mean_intensity,equivalent_radius_px,circularity,segmentation_file
6d-32-4x - 3.tif,ConvPaint,8,945.1613045902964,1262.6146227957154,52001.0,1747.16966030295,0.176039919257164,128.656256713163,0.21406782687241363,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-32-4x - 3_labels.tif
6d-32-4x - 3.tif,ConvPaint,9,950.4454272708463,413.76479412373266,19332.0,654.9543648263005,0.22195060551166534,78.44467298488178,0.5663234812228997,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-32-4x - 3_labels.tif
6d-32-4x - 3.tif,ConvPaint,10,956.2748928293063,836.425321512081,20528.0,732.0437226013958,0.2215012013912201,80.83480279917094,0.4813738137284311,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-32-4x - 3_labels.tif
6d-32-4x - 3.tif,ConvPaint,11,961.6664117467116,23.46344447843377,6538.0,421.64570696119915,0.24477535486221313,45.619184954025904,0.46212494781933683,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-32-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,1,91.94232580037665,831.4816776522285,25488.0,764.3868683519033,0.20598728954792023,90.07265056082483,0.5481749521351191,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,2,104.60054769039992,1248.393355378733,19354.0,857.1269837220809,0.23482321202754974,78.48929568546966,0.33104746417878606,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,3,101.77110929145995,1669.8421559655123,20761.0,899.2569260369921,0.21308715641498566,81.2922600686048,0.32261945233887823,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,4,122.7892311674864,369.5927517473466,19315.0,705.0437226013956,0.22810272872447968,78.41017441403837,0.4882839803395741,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,5,527.7300821127386,384.6156790945406,18024.0,776.1564209736036,0.24139797687530518,75.74442150136632,0.3759780866420676,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,6,543.6645866696118,1655.3018388646528,18109.0,974.9676041556469,0.2225479930639267,75.92281428465535,0.23939989854021537,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,7,534.4313803263826,1242.3658771532184,17648.0,671.6173157302028,0.2284698337316513,74.95020261061032,0.4916562788390099,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,8,948.9025761379762,1668.896299530619,18322.0,821.7594513539337,0.21093681454658508,76.3680151284516,0.3409520667130558,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,9,954.6687414784516,382.2252059991701,16869.0,632.6234123846127,0.23310121893882751,73.27734622674572,0.5296740317947007,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,10,964.7099209202013,793.6730170141385,16692.0,635.5107140124046,0.23520813882350922,72.8918968073944,0.5193647698193624,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
6d-33-4x - 3.tif,ConvPaint,11,980.878841532819,1242.8864297457949,15814.0,687.8305191657992,0.22830578684806824,70.94894319234407,0.4200381288998694,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_16p_6d_3_segmentations\6d-33-4x - 3_labels.tif
