image_name,segmentation_method,object_id,centroid_y_px,centroid_x_px,area_px,perimeter_px,mean_intensity,equivalent_radius_px,circularity,segmentation_file
6d-C2-4x - CTL.tif,ConvPaint,7,542.2787148594377,590.066452476573,18675.0,708.0315292925759,0.2640472650527954,77.10017590435376,0.46812871246992444,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C2-4x - CTL_labels.tif
6d-C2-4x - CTL.tif,ConvPaint,8,557.2618147448015,1446.068898617053,20102.0,650.0548698896889,0.24176213145256042,79.99165789047355,0.5977906257341504,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C2-4x - CTL_labels.tif
6d-C2-4x - CTL.tif,ConvPaint,9,559.0169556105925,157.6345494379882,20996.0,778.2447327281723,0.2570633590221405,81.75105118782797,0.4356262565212061,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C2-4x - CTL_labels.tif
6d-C2-4x - CTL.tif,ConvPaint,10,804.2029969562163,1757.420159213299,8542.0,785.0832611206852,0.1764223873615265,52.14406052257476,0.17415582123192316,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C2-4x - CTL_labels.tif
6d-C2-4x - CTL.tif,ConvPaint,11,976.2397416597873,171.2099742630991,20593.0,713.4518395093589,0.2542564272880554,80.96267958870186,0.5083936991508328,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C2-4x - CTL_labels.tif
6d-C2-4x - CTL.tif,ConvPaint,12,975.4703196347032,1469.4658475733183,21243.0,1183.405158315133,0.2489059865474701,82.23051083510467,0.19061575656156854,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C2-4x - CTL_labels.tif
6d-C2-4x - CTL.tif,ConvPaint,13,993.8200166651236,594.0946671604481,21602.0,800.6650429449553,0.2598878741264343,82.92243460814598,0.4234499544990528,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C2-4x - CTL_labels.tif
6d-C2-4x - CTL.tif,ConvPaint,14,984.1258016773558,1036.5319190922546,20270.0,807.6234123846127,0.26120954751968384,80.32522264485445,0.3905222762902843,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C2-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,1,99.36801756837693,1630.3034937113196,25045.0,819.2091988222396,0.2224898636341095,89.2864552968312,0.46896589405484107,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,2,99.96597970405472,773.7889936966337,22369.0,785.8010819142764,0.25336113572120667,84.38171510490417,0.45523032915980044,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,3,107.70439087586175,328.9893582566048,21613.0,829.1797615707168,0.2552855312824249,82.94354447508418,0.3950276823156466,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,4,114.39498961578401,1210.594755970924,23112.0,738.5229073212242,0.24220319092273712,85.77166250854516,0.5324998030297017,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,5,551.3128384123148,779.1712086633553,22347.0,785.3218971944477,0.26122137904167175,84.34021002196504,0.4553377726869969,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,6,560.8009164516416,1209.092712874811,22478.0,734.0315292925759,0.24688664078712463,84.5870535108018,0.5242495921256604,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,7,558.6274771253851,339.38401765598417,21749.0,681.9543648263005,0.2564622163772583,83.20409674175463,0.5876767787043844,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,8,569.7601258644031,1616.6939006988403,27331.0,841.1381310103741,0.2310052514076233,93.27232976231045,0.4854346177644113,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,9,780.0474022183304,1779.5437244600116,8565.0,765.0121933088199,0.18215857446193695,52.21421430189453,0.1839079556435596,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,10,969.2842979017754,1613.9300438090845,21685.0,728.7117241391813,0.2351784110069275,83.08158569680468,0.513165884702801,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,11,988.6550008385979,340.43562363727847,17887.0,674.1320343559642,0.2537706792354584,75.45600661424817,0.4946037911542436,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,12,989.8887095038209,1198.100258314498,18582.0,721.1736649163068,0.25135207176208496,76.90795995907834,0.4489754571530545,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
6d-C3-4x - CTL.tif,ConvPaint,13,999.7389102916896,787.4283984589983,18170.0,698.0792565073284,0.2534855008125305,76.0505794321087,0.46854933425169554,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_6d_CTL_segmentations\6d-C3-4x - CTL_labels.tif
