image_name,segmentation_method,object_id,centroid_y_px,centroid_x_px,area_px,perimeter_px,mean_intensity,equivalent_radius_px,circularity,segmentation_file
Condição 1 - 1_.jpg,ConvPaint,1,708.1079594790159,719.1899937978086,24185.0,1567.0773439350246,0.31029394268989563,87.74009686201046,0.12375851572215807,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 1__labels.tif
Condição 1 - 1_.jpg,ConvPaint,2,252.1478528991502,324.70688877190344,26594.0,1499.2600640985715,0.2910013794898987,92.00615801766602,0.14867555994268203,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 1__labels.tif
Condição 1 - 1_.jpg,ConvPaint,3,320.7986634437651,1172.7850846011659,28132.0,1558.331131910437,0.27898508310317993,94.62924346164034,0.1455764011521984,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 1__labels.tif
Condição 1 - 1_.jpg,ConvPaint,4,792.5901418236808,1566.8583398046349,24467.0,1488.7159082212875,0.29125314950942993,88.25014439228305,0.13872889516742068,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 1__labels.tif
Condição 1 - 1_.jpg,ConvPaint,5,745.3731474019831,1147.9233383553485,28541.0,1302.0052301026326,0.2772955000400543,95.31464977416415,0.21156975932717717,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 1__labels.tif
Condição 1 - 1_.jpg,ConvPaint,6,284.8740199335548,741.9533111849391,22575.0,1159.1879502661795,0.2887945771217346,84.7693675840458,0.21112025754070446,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 1__labels.tif
Condição 1 - 1_.jpg,ConvPaint,7,664.4885042046877,275.53667919126855,22356.0,1806.3504678941933,0.3206700086593628,84.35719184233686,0.0860993619628296,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 1__labels.tif
Condição 1 - 1_.jpg,ConvPaint,8,352.1573942343692,1592.3708348932985,26710.0,1970.5453813665602,0.2819186747074127,92.20659987207559,0.08643922609872881,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 1__labels.tif
Condição 1 - 1_.jpg,ConvPaint,9,1053.1986058301648,260.876299112801,7890.0,726.1858582251266,0.3178115487098694,50.114518874175666,0.18801447781861044,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 1__labels.tif
Condição 1 - 1_.jpg,ConvPaint,10,1063.4556741991557,696.2540352619816,4027.0,435.10155108391484,0.3609810471534729,35.802708161005434,0.2673069377108228,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 1__labels.tif
Condição 1 - 2.jpg,ConvPaint,1,732.4033342177412,1531.1562306535775,22614.0,1612.3971490884192,0.3080384135246277,84.84255869644811,0.1093058003786311,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 2.jpg,ConvPaint,2,279.1187773999263,1138.1325029704592,24407.0,1374.6559876977153,0.2984625995159149,88.14187082248583,0.16230661073527106,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 2.jpg,ConvPaint,3,666.2738913066935,255.8123224112506,27803.0,1758.0956338982542,0.2945110499858856,94.07427791680323,0.11303593549950869,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 2.jpg,ConvPaint,4,315.7487442337263,1567.0014351614557,29265.0,1140.0752518939714,0.2653420567512512,96.51600291748842,0.28293804980300313,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 2.jpg,ConvPaint,5,703.9957944987497,1118.635561112374,26394.0,1565.177848998413,0.29512056708335876,91.65953925225116,0.13539034360956437,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 2.jpg,ConvPaint,6,204.24289998889176,292.9842633391343,27007.0,1612.473267534168,0.2857150435447693,92.71782512637812,0.1305272420185194,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 2.jpg,ConvPaint,7,672.1576047687861,680.930364884393,22144.0,1760.4804102091045,0.3051428496837616,83.95626313536032,0.08978494959581039,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 2.jpg,ConvPaint,8,236.4099088991608,694.3604541578782,22283.0,1891.8946237714777,0.3180924952030182,84.21935165882843,0.07823293762153463,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 2.jpg,ConvPaint,9,371.29097510373447,1909.320020746888,1928.0,351.9655121145938,0.37012651562690735,24.77299861870477,0.19557650120993808,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 2.jpg,ConvPaint,10,1050.925258298527,230.57474170147285,9098.0,666.6822868876584,0.30380910634994507,53.81434143887787,0.257227835653112,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 2.jpg,ConvPaint,11,767.3675029611285,1883.5811349197804,9287.0,772.0020920410532,0.2828693985939026,54.37043234138261,0.1958160812822876,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 2_labels.tif
Condição 1 - 3.jpg,ConvPaint,1,375.48207271810026,1156.1824438758963,27751.0,1046.2457787486987,0.2614087164402008,93.98626309991464,0.318581874961202,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
Condição 1 - 3.jpg,ConvPaint,2,807.3636318849148,1129.7006108976254,20298.0,1256.6732316404182,0.30551356077194214,80.38068219266731,0.16151705361148636,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
Condição 1 - 3.jpg,ConvPaint,3,766.0796037066247,698.1265279968454,20288.0,1271.96359954229,0.3143807649612427,80.36087960504629,0.15757950580053898,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
Condição 1 - 3.jpg,ConvPaint,4,355.2417742607247,714.0341940857976,24010.0,1114.0985924910847,0.29150959849357605,87.42208169148579,0.24308310378431577,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
Condição 1 - 3.jpg,ConvPaint,5,424.500265425293,1579.6106415125157,24489.0,1044.885389055488,0.254250705242157,88.28981143232129,0.28186659070494413,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
Condição 1 - 3.jpg,ConvPaint,6,837.8215712383488,1570.512513230223,29289.0,958.269119345812,0.25227391719818115,96.55557082031594,0.400810806209827,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
Condição 1 - 3.jpg,ConvPaint,7,322.2024925724428,289.4141297218042,25917.0,991.0275246792191,0.2852032482624054,90.82751411453087,0.33160659510099216,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
Condição 1 - 3.jpg,ConvPaint,8,739.5153911709561,266.7042781660133,29335.0,1256.549385979917,0.28062644600868225,96.63136401397581,0.23347309043703315,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
Condição 1 - 3.jpg,ConvPaint,9,8.668594563331405,761.5546558704453,1729.0,264.3259018078045,0.3828235864639282,23.45970573583083,0.3109749539246901,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
Condição 1 - 3.jpg,ConvPaint,10,24.478109564436462,1617.6865738661877,8908.0,656.9838020778234,0.2265780121088028,53.249455078199695,0.25934671299642137,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
Condição 1 - 3.jpg,ConvPaint,11,25.87069074378078,1173.276044955171,7919.0,488.00104602052653,0.2772458493709564,50.20653332674382,0.4178676023200997,C:\Users\sophi\napari-organoid-segmentation\reports\segmentations\organoid_measurements_aspirina_1_sparse_kbO_wborder_segmentations\Condição 1 - 3_labels.tif
